provision_id                           rank  score  determinacy
sfs-2008-567:K3P12                     3663  8.0    unmarked   
sfs-2019-1182:K2P14                    3664  8.0    unmarked   
sfs-2018-1177:K2P16                    3665  8.0    unmarked   
sfs-2018-1893:overgang:2018-1893       3666  8.0    unmarked   
sfs-2022-913:K3P2                      3667  8.0    unmarked   
sfs-2015-62:K8P1                       3668  8.0    unmarked   
sfs-2015-911:K8P1                      3669  8.0    unmarked   
sfs-2023-875:K3P27n                    3670  8.0    unmarked   
sfs-2019-742:K12P4                     3671  8.0    unmarked   
sfs-2019-1182:K6P7                     3672  8.0    unmarked   
sfs-2016-253:K7P9                      3673  8.0    unmarked   
sfs-2019-742:K16P8                     3674  8.0    unmarked   
sfs-2018-1177:K4P10                    3675  8.0    unmarked   
sfs-2019-742:K16P7                     3676  8.0    unmarked   
sfs-1982-673:P7                        3677  8.0    unmarked   
sfs-2015-433:K1P3                      3678  8.0    unmarked   
sfs-2017-452:K1P3                      3679  8.0    unmarked   
sfs-2018-1693:K1P3                     3680  8.0    unmarked   
sfs-2018-696:P4a                       3681  8.0    unmarked   
sfs-2016-1067:P3a                      3682  8.0    unmarked   
sfs-2018-1219:K9P15                    3683  8.0    unmarked   
sfs-2017-612:K4P1                      3684  8.0    unmarked   
sfs-2018-1694:K1P2                     3685  8.0    unmarked   
sfs-2016-1067:P7b                      3686  8.0    unmarked   
sfs-2022-1682:P13a                     3687  8.0    unmarked   
sfs-2026-226:P8                        3688  8.0    unmarked   
sfs-2024-114:overgang:2024-114         3689  8.0    unmarked   
sfs-2023-75:P13                        3690  8.0    unmarked   
sfs-2016-1108:K9P4                     3691  8.0    unmarked   
sfs-2015-417:K2P3                      3692  8.0    unmarked   
sfs-2023-875:K4P12j                    3693  8.0    unmarked   
sfs-2017-425:P33                       3694  8.0    unmarked   
sfs-2018-2088:K7P14                    3695  8.0    unmarked   
sfs-2023-200:K7P16                     3696  8.0    unmarked   
sfs-2025-170:P4                        3697  8.0    unmarked   
sfs-2015-1016:K4P1                     3698  8.0    unmarked   
sfs-2018-672:K17P15                    3699  8.0    unmarked   
sfs-2022-700:K5P3                      3700  8.0    vague      
sfs-2017-725:overgang:2017-725         3701  8.0    unmarked   
sfs-2025-520:K7P5                      3702  8.0    unmarked   
sfs-2024-506:K7P6                      3703  8.0    vague      
sfs-2014-836:P18                       3704  8.0    unmarked   
sfs-2018-1192:K4P3                     3705  8.0    unmarked   
sfs-2020-198:P5                        3706  8.0    unmarked   
sfs-2022-121:P6                        3707  8.0    unmarked   
sfs-2023-38:K4P7                       3708  8.0    unmarked   
sfs-2024-461:P6                        3709  8.0    unmarked   
sfs-2023-875:K8P18                     3710  8.0    unmarked   
sfs-2015-417:K2P5                      3711  8.0    unmarked   
sfs-2016-1067:P8a                      3712  8.0    unmarked   
sfs-2026-983:P23                       3713  8.0    unmarked   
sfs-2015-62:K7P3                       3714  8.0    unmarked   
sfs-2017-900:P32                       3715  8.0    vague      
sfs-2018-672:K16P25                    3716  8.0    unmarked   
sfs-2015-911:K3P1                      3717  8.0    unmarked   
sfs-2025-400:K30P6a                    3718  8.0    unmarked   
sfs-2018-1177:K8P1                     3719  8.0    unmarked   
sfs-2020-1173:overgang:2020-1173       3720  8.0    unmarked   
sfs-2016-96:P18                        3721  8.0    vague      
sfs-2016-1145:K5P8                     3722  8.0    unmarked   
sfs-2016-1146:K5P7                     3723  8.0    unmarked   
sfs-2019-601:K5P5                      3724  8.0    unmarked   
sfs-2025-400:K30P6a:occurrence:2       3725  8.0    unmarked   
sfs-2018-1200:P16                      3726  8.0    unmarked   
sfs-2022-365:K10P2                     3727  8.0    unmarked   
sfs-2020-151:P9                        3728  8.0    unmarked   
sfs-2024-945:K17P8                     3729  8.0    unmarked   
sfs-2023-875:K5P4a                     3730  8.0    vague      
sfs-2024-506:K7P2                      3731  8.0    vague      
sfs-2022-818:K1P8                      3732  8.0    unmarked   
sfs-2019-742:K10P16                    3733  8.0    unmarked   
sfs-2018-672:K8P45                     3734  8.0    unmarked   
sfs-2014-421:P2                        3735  8.0    unmarked   
sfs-2020-198:P2                        3736  8.0    unmarked   
sfs-2022-121:P3                        3737  8.0    unmarked   
sfs-2024-782:K1P2                      3738  8.0    unmarked   
sfs-1995-584:P2                        3739  8.0    unmarked   
sfs-2020-198:P3                        3740  8.0    unmarked   
sfs-2022-121:P4                        3741  8.0    unmarked   
sfs-2015-1016:K8P5                     3742  8.0    unmarked   
sfs-2025-986:K2P8                      3743  8.0    unmarked   
sfs-2016-1231:P7                       3744  8.0    unmarked   
sfs-2018-1192:K9P1                     3745  8.0    unmarked   
sfs-2018-672:K21P2                     3746  8.0    vague      
sfs-2015-62:K2P19                      3747  8.0    unmarked   
sfs-2015-911:K2P21                     3748  8.0    unmarked   
sfs-2018-672:K19P3                     3749  8.0    unmarked   
sfs-2015-485:K2P1                      3750  8.0    vague      
sfs-2024-506:K7P4                      3751  8.0    specific   
sfs-2026-408:overgang:2026-408         3752  8.0    vague      
sfs-2014-968:K4P10                     3753  8.0    unmarked   
sfs-2018-1219:K9P29                    3754  8.0    unmarked   
sfs-2019-742:K11P2                     3755  8.0    vague      
sfs-2016-1231:P3                       3756  8.0    unmarked   
sfs-2021-579:P12                       3757  8.0    unmarked   
sfs-2015-911:K2P16                     3758  8.0    unmarked   
sfs-2015-1016:K4P4                     3759  8.0    unmarked   
sfs-2014-1470:P8                       3760  8.0    unmarked   
sfs-2015-62:K2P16                      3761  8.0    unmarked   
sfs-2026-300:P13                       3762  8.0    unmarked   
sfs-2022-1568:overgang:2022-1568       3763  8.0    unmarked   
sfs-2020-44:P2:occurrence:2            3764  8.0    unmarked   
sfs-2026-408:K16P2                     3765  8.0    unmarked   
sfs-2015-911:K2P15                     3766  8.0    unmarked   
sfs-2014-968:K1aP3                     3767  8.0    unmarked   
sfs-2015-1016:K8P12                    3768  8.0    unmarked   
sfs-2015-62:K4P1                       3769  8.0    unmarked   
sfs-2015-1016:K8P12:occurrence:2       3770  8.0    unmarked   
sfs-1982-80:P6d                        3771  8.0    vague      
sfs-2019-742:K10P25                    3772  8.0    unmarked   
sfs-2015-911:K4P2                      3773  8.0    unmarked   
sfs-2019-370:P6                        3774  8.0    vague      
sfs-2026-1011:K3P1                     3775  8.0    unmarked   
sfs-2015-62:K2P11                      3776  8.0    unmarked   
sfs-2018-1177:K1P6                     3777  8.0    unmarked   
sfs-2017-630:K1P2                      3778  8.0    unmarked   
sfs-2017-630:K1P2:occurrence:2         3779  8.0    unmarked   
sfs-2016-964:K1P2                      3780  8.0    unmarked   
sfs-2025-1506:K1P2                     3781  8.0    unmarked   
sfs-2016-1147:overgang:2023-817        3782  8.0    unmarked   
sfs-2023-254:P2                        3783  8.0    unmarked   
sfs-2023-254:P2:occurrence:2           3784  8.0    unmarked   
sfs-2021-787:P2                        3785  7.0    unmarked   
sfs-2018-672:K4P1                      3786  7.0    unmarked   
sfs-2016-964:K3P4                      3787  7.0    unmarked   
sfs-2021-401:K2P9                      3788  7.0    unmarked   
sfs-2019-370:P13                       3789  7.0    unmarked   
sfs-2014-821:K2P2                      3790  7.0    vague      
sfs-2016-253:K5P14                     3791  7.0    unmarked   
sfs-2026-1011:K7P9                     3792  7.0    unmarked   
sfs-2016-675:P17                       3793  7.0    vague      
sfs-2016-676:P19                       3794  7.0    vague      
sfs-2022-818:K4P4                      3795  7.0    unmarked   
sfs-2022-260:K2P1                      3796  7.0    unmarked   
sfs-2026-871:P8                        3797  7.0    unmarked   
sfs-2023-499:P27                       3798  7.0    unmarked   
sfs-2014-414:P2                        3799  7.0    unmarked   
sfs-2019-32:K4P3                       3800  7.0    unmarked   
sfs-2024-79:K8P6                       3801  7.0    unmarked   
sfs-2026-1281:K9P11                    3802  7.0    vague      
sfs-2019-601:K4P15                     3803  7.0    unmarked   
sfs-2019-1182:K6P5                     3804  7.0    unmarked   
sfs-2023-200:K20P5                     3805  7.0    unmarked   
sfs-2026-1011:K6P3                     3806  7.0    unmarked   
sfs-2015-62:K7P7                       3807  7.0    unmarked   
sfs-2023-200:K19P10                    3808  7.0    unmarked   
sfs-2016-319:P16                       3809  7.0    unmarked   
sfs-2018-1177:K4P7                     3810  7.0    unmarked   
sfs-2018-2088:K7P11                    3811  7.0    unmarked   
sfs-2016-1146:K9P19                    3812  7.0    unmarked   
sfs-2016-1145:K9P18                    3813  7.0    unmarked   
sfs-2014-836:P22                       3814  7.0    unmarked   
sfs-2016-534:K4P8                      3815  7.0    unmarked   
sfs-2019-234:K5P2                      3816  7.0    unmarked   
sfs-2018-1200:P7                       3817  7.0    unmarked   
sfs-2022-1568:K3P11                    3818  7.0    vague      
sfs-2023-200:K10P88                    3819  7.0    unmarked   
sfs-2023-875:K4P28                     3820  7.0    unmarked   
sfs-2019-742:K6P21                     3821  7.0    unmarked   
sfs-2018-672:K16P21                    3822  7.0    unmarked   
sfs-2024-782:K3P6                      3823  7.0    unmarked   
sfs-2021-1256:P6                       3824  7.0    unmarked   
sfs-2022-155:K11P8                     3825  7.0    unmarked   
sfs-2018-696:P13a                      3826  7.0    unmarked   
sfs-2023-200:K13P36                    3827  7.0    unmarked   
sfs-1976-580:P33                       3828  7.0    unmarked   
sfs-1977-480:P16b                      3829  7.0    unmarked   
sfs-2017-151:P4                        3830  7.0    unmarked   
sfs-2023-875:K3P29a                    3831  7.0    unmarked   
sfs-2017-30:overgang:2017-30           3832  7.0    unmarked   
sfs-2017-630:K4P3                      3833  7.0    vague      
sfs-2023-200:K10P93a                   3834  7.0    unmarked   
sfs-2026-1459:P9                       3835  7.0    unmarked   
sfs-2014-966:K8P7                      3836  7.0    unmarked   
sfs-2016-1108:K13P7                    3837  7.0    unmarked   
sfs-2023-200:K14P67a                   3838  7.0    unmarked   
sfs-2018-1693:K3P4                     3839  7.0    unmarked   
sfs-2023-875:K7P41                     3840  7.0    unmarked   
sfs-2016-732:P28                       3841  7.0    unmarked   
sfs-2022-260:K8P2                      3842  7.0    unmarked   
sfs-2014-968:K3P6                      3843  7.0    vague      
sfs-2022-482:K3P25                     3844  7.0    unmarked   
sfs-2022-156:K13P11                    3845  7.0    unmarked   
sfs-2026-585:P4                        3846  7.0    unmarked   
sfs-2019-370:P5                        3847  7.0    unmarked   
sfs-2022-365:K9P1                      3848  7.0    vague      
sfs-2016-96:P2                         3849  7.0    unmarked   
sfs-2018-672:K15P3                     3850  7.0    unmarked   
sfs-2015-315:K9P1                      3851  7.0    unmarked   
sfs-2017-725:K12P1                     3852  7.0    unmarked   
sfs-2026-843:P12                       3853  7.0    vague      
sfs-2023-875:K3P19                     3854  7.0    unmarked   
sfs-2008-567:K4P18                     3855  7.0    unmarked   
sfs-2014-968:K8P1a                     3856  7.0    unmarked   
sfs-2022-482:K9P29                     3857  7.0    unmarked   
sfs-1977-480:P31                       3858  7.0    unmarked   
sfs-2022-964:K4P25                     3859  7.0    unmarked   
sfs-2019-742:K6P18                     3860  7.0    unmarked   
sfs-2015-62:K6P3                       3861  7.0    unmarked   
sfs-2023-200:K17P7                     3862  7.0    unmarked   
sfs-2016-1147:K3P1                     3863  7.0    unmarked   
sfs-2023-38:overgang:2023-38           3864  7.0    unmarked   
sfs-2022-856:P6                        3865  7.0    specific   
sfs-2018-1200:overgang:2018-1200       3866  7.0    unmarked   
